Channel Title,Channel Username,ID,Message,Date,Media Path
Doctors Ethiopia,@DoctorsET,695,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን 

ጓደኛዬ ከቅረኛው  ጋር ተጣልተው ልቡ በጣም ተሰብሯል ልነረዳው በጣም ሞከርን ግን አልቻልንም ምን እናድርግ ??

ሴቶች ብልት ላይ የሚከሰት ኢንፌክሽን መንስኤው ምንድነው ? መፍትሄውስ

እና ሌሎችም ጉዳዮች ይነሳሉ!

እንዳያመልጦ!

እንዲሁም ሙሉ ቪጂዮውን በ ዶክተርስ ኢትዮጵያ ዮቲውብ ቻናል ያገኙታል


ስፖንሰር 

#ዘመን_ባንክ
ከውጪ ሃገር የሚላክሎትን ገንዘብ በ ዘመን ባንክ ይቀበሉ !

#ለሀገር_ሱቱዲዮ

በፈለጉት የካሜራ ባለሞያ ምርጥ ሱቱዲዮ ከፈለጉ ለሀገር ሱቱዲዮ የመጀመሪያ ምርጫዎ ነው! አድራሻ ገርጂ አልፎዝ ፕላዛ 3ተኛ ፎቅ",2021-07-23 17:40:48+00:00,photos\@DoctorsET_695.jpg
Doctors Ethiopia,@DoctorsET,694,"ብርድ ሲኖር ያስለኛል 

አስም ነነሳብኝ 

አፍንጫዬ ተደፈነ 

ቀዝቃዛ አየር ሲኖር አለርጂ ይነሳብኛል

መጥፎ ሽታ ከሸተተኝ በጣም ያስነጥሰኛል 

ማታ ላይ መተኛት አልችልም 

ምን ላድርግ ??

ዶ/ር አምሃ የውስጥ ደዌ እና የልብ ስፔሻሊስት ምን ማድረግ እንደለብን ነግሮናል

አሁንኑ በ ዮቲውብ ይመልከቱ
👇👇👇👇👇👇
https://youtu.be/E7JjndEktQc",2021-07-20 16:56:35+00:00,
Doctors Ethiopia,@DoctorsET,693,"ትንፋሽ መቆራረጥ 

አልጋ ላይ ተኝቶ መተንፈስ አለመቻል

ልብ ማፈን

ቶሎ ቶሎ የድካም ስሜት መሰማት 

እነዚህ ህመሞች ካሉ ሌላ ከባድ ህመም ሊሆኑ ይችላሉ!

ሙሉ ቪዲዮውን ይመልከቱ
👇👇👇

https://youtu.be/xXXCKvOCu1A",2021-07-17 06:39:40+00:00,
Doctors Ethiopia,@DoctorsET,692,,2021-07-17 06:36:09+00:00,
Doctors Ethiopia,@DoctorsET,691,"በትምህርት ምክንያት ከ ሀገር ውጪ ወጥቼ በ ድብርት ህመም ምክንያት መማር አልቻልኩም እርዱኝ

ብዙ ግዜ የፈረንጅ ህመም ነው እየተባለ ችላ ይባላል በ ሃገራችን ብዙ ሰዎች በዚህ ችግር ይሰቃያሉ

ሁሉም ሰው ሊመለከተው የሚገባ// የ ዲፕሬሽን ምልክቶች ምንድን ናቸው ህክምናውስ?

ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ
👇👇👇   👇👇👇 👇👇👇
https://youtu.be/VWwrP_ApyKA",2021-07-17 06:36:03+00:00,
Doctors Ethiopia,@DoctorsET,689,"ነገ አርብ ምሽት 3:25 በ ፋና ቴሌቪዥን 

ከ ልዮ ፕሮግራሞቻችን ጋር ይጠብቁን

በ ሶሻል ሚዲያ ከተላኩልን ጥያቄዎች 

ሰላም ዶክተርስ ከ ኢትዮጵያ ውጭ ለትምህርት ወጥቻለው አሁን ላይ በ ድባቴ(Depression) በጣም ተቸግሬአለሁ ያለሁበት ቦታ ለህክምና አይመችም እባካችሁ እርዱኝ!

ዶ/ር ሰላም የ ስነ አምሮ ስፔሻሊስት ሃኪም ስለ ዲፕሬሽን ነገ ምሽት መልስ ትሰጠናለች

እንዲሁም ሌሎች ርዕሰ ጉዳዮች ይነሳሉ እንዳያመልጦ! 

አርብ ሞሽት 3:25 በ ፋና ቴሌቪዥን 

Sponsor of Doctors Ethiopia 

ዘመን ባንክ
ለ ሃገር ሱቱዲዮ",2021-07-15 17:13:54+00:00,photos\@DoctorsET_689.jpg
Doctors Ethiopia,@DoctorsET,688,"ክፍል 2 ተለቀቀ!

ስነ ምግብ !

በብዙ ማህበራዊ ድህረ ገፆች የ ሙዝ ጥቅም የ ብርትኳን 10 ጥቅሞች  እና ሌሎችም እየተባለ ይነገራል 

ይህ ምን ያህል እውነት ነው??

👇👇👇👇 ይመልከቱ
https://youtu.be/4IOZAxRRg8I",2021-07-09 18:50:23+00:00,
Doctors Ethiopia,@DoctorsET,687,"ትኩሳት የህመም ምልክት ነው!

ምንስ ማድረግ አለብን?

ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/qFvkgtZ3x90",2021-07-09 18:48:03+00:00,
Doctors Ethiopia,@DoctorsET,686,"ስነ ምግብ ፕሮግራም   ክፍል 1

ብዙ ግዜ ከሚላክልን ጥያቄዎች ውስጥ እንቁላል በ ቀን ወይንም በሳምንት ምን ያህል መመገብ አለብን?

እንቁላል ስመገብ የሚሰማኝ ህመሞች አሉ ምንድነው ማድረግ ያለብኝ?

በዚህ ፕሮግራም ላይ ስለ እንቁላል ምን ያህል መመገብ አለብን? ጉዳቱስ ምንድን ነው?

ብዙ ሰው ጠዋት ላይ እንቁላል ተመግቦ ይወጣል ይህ በጤና ላይ የሚያስከትለው ጉዳት አለ ወይ?

👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/ApcvHBVv7qosub_confirmation=1",2021-07-03 14:38:32+00:00,
Doctors Ethiopia,@DoctorsET,685,"ድንገተኛ ውፍረት መቀነስ 

አንድ ሰው ለ ህክምና የሚያደርስ ውፍረት መቀነስ ሊያጋጥመው የሚችለው መቼ ነው?

አንድ ሰው የ ኪሎውን 5 በ መቶ ወይንም ከዛ በላይ በ 6 ወር እስከ 1 አመት ያለውን ሲቀንስ ወደ ህክምና መምጣት ይኖርበታል ::

ይህም በመጀመሪያ ደረጃ ካንሰር ሊጠረጠር ስለሚችል ወደ ህክምና ተቋም በመሄድ ምርመራ ማድረግ ይኖርበታል::

 ሙሉውን በ ዮቲውብ አሁን ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/D9U4Vc3W-gQ",2021-06-27 17:18:04+00:00,
Doctors Ethiopia,@DoctorsET,684,"በሳሙና ፊትን መታጠብ በጣም አደገኛ ነገር ነው!

ሙሉ ቪዲዮውን አሁን በዮቲውብ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/sGtXVB8rgcU",2021-06-25 18:48:34+00:00,
Doctors Ethiopia,@DoctorsET,683,"የተመልካች ጥያቄ : አንድ ሰው በ ኮሮና ቫይረስ ከታመመ በኋላ በ ጤናው ላይ ምን እክል ሊያጋጥመው ይችላል

በ ሚሊኒየም አዳራሽ የ ኮቪድ ማገገሚያ ማእከል 1 አመት  ሰርቻለው

 ብዙ ታካሚዎች የሚሞቱ ስለሚመስላቸው ተስፋ ይቆርጣሉ

መተንፈስ ሲያቅታቸው ይደነግጣሉ

ብዙ ነገር አጋጥሞኛል

በ ሚሊኒየም አዳራሽ የ ኮቪድ የህክምና ማእከል ሃኪም ታካሚዎችን 2 አይነት መንገዶችን እንከተላለን

ሙሉ ቪዲዮውን ይመልከቱ
👇👇👇👇👇👇👇👇👇👇
https://youtu.be/pP2UoqVonWs",2021-06-20 17:54:45+00:00,
Doctors Ethiopia,@DoctorsET,682,"ክፍል 2 ተለቀቀ

ቀላልና ኪስ የማይጎዱ ጤናማ የአመጋገብ መንገዶች

ኬቶጄኒክ ዳይት በ 1ወር ግዜ ውፍረት ለመቀነስ

የብዙ ሰው ጥያቄ የሆነው ኮሌስትሮል ምንድን ነው

አሁኑኑ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/mATGorxkJSY",2021-06-19 16:24:09+00:00,
Doctors Ethiopia,@DoctorsET,681," ክፍል 1

ኬቶጄኒክ ዳይት ምንድን ነው

በ 1 ወር ግዜ ውስጥ ውፍረት ለመቀነስ 
 ኮሌስትሮል መንስኤው እና መፋትሄው
👇👇👇👇👇

https://youtu.be/H7BZHDZ56Ww",2021-06-18 19:05:56+00:00,
Doctors Ethiopia,@DoctorsET,680,"ዛሬ አርብ ምሽት 3:30 በ ፋና ቴሌቪዥን 

 በ ኮሮና ቫይረስ ተይዘው ካገገሙ ሰዎች ለተለያዮ የጤና ችግር እንዳይጋለጡ ምን ማድረግ አለባቸው? 

 በ ሚሊኒየም አዳራሽ  የኮቪድ ህክምና መስጫ  የሚታከሙ ታካሚዎች አገግመው ለሚወጡ ታካሚዎች የሚሰጣቸው ቀላል የሆኑ ሳንባችን ወደ ቀድሞ ጤንነት እንዲመለስ የሚረዱ ሁለት መንገዶች

እንዲሁም በ ኮሮና ቫይረስ ተኝተው የሚታከሙ ታካሚዎች ምን አይነት  ሁኔታ እንደሚያሳልፍ ከ አንድ አመት በላይ በ ሚሊኒየም ኮቪድ ማገገሚያ ማእከል ሃኪም ጋር ቆይታ ይኖረናል

 በተጨማሪም የብዙ ሰው ጥያቄ የሆነው ኬቶጄኒክ ዳይት በ 1ወር ግዜው ውስጥ ውፍረት ለመቀነስ እንዲሁም ስለ  ኮሌስትሮል  ልዮ ፕሮግራም በ ስነ ምግብ ፕሮግራማችን ይጠብቁን

ከሌሎች ልዮ ልዮ ፕሮግራሞቻችን ጋር ይጠብቁን

የዶክተርስ ኢትዮጵያ ስፖንሰር
ዘመን ባንክ

#ምሽት 3:30 በ ፋና ቴሌቪዥን",2021-06-18 14:20:56+00:00,photos\@DoctorsET_680.jpg
Doctors Ethiopia,@DoctorsET,679," ከ ተመልካች የተላከ ጥያቄ :  ባሁኑ ሰአት ሁለቱም አይኖቼ አያዮም በ ዘመናዊ ህክምና አይኔ መልሶ ማየት ይችላል ወይ ?

 ብዙ ግዜ አይናችንን ህመም ሳይሰማን ወደ ህክምና ቦታ ሄዶ መታየት ልማድ ባይኖረንም እነዚህ ምልክቶች ካሉብን ወደ ህክምና ቦታ በመምጣት መታየት ያስፈልጋል

አይን አንዴ ከጠፋ በኋላ አይመለስም

 በዚህ  ቪዲዮ ላይ ቅድመ የአይን ጥንቃቄዎች እና ወደ ህክምና ቦታ መቼ መምጣት እንዳለብን ዘርዝረናል

እነዚህን ምልክቶች ካዮ አቅራቢያ ወደሚገኙ የአይን ሀኪም ቤቶች ይሂዱ
👇👇👇👇👇👇👇👇👇 ይጫኑት👇
https://youtu.be/TwqUyIRoxBM",2021-06-17 16:56:20+00:00,
Doctors Ethiopia,@DoctorsET,678,"ከ ተመልካች የተላከ ጥያቄ
ኒሞኒያ ወይንም የ ሳንባ ምች እንዴት እንደያዘኝ ሳላቅ ነው የታመምኩት ምንም ምልክት አልነበረኝም

የሳንባ ምች ምንድን ነው? ኒሞንያ ሳንባ ላይ የሚከሰት ኢንፌክሽን ሲሆን መንስኤው በተለያዮ ቫይረሶችፐ ባክቴሪያዎች እና ከፈንገስ ሊመጣ ይችላሉ ለዚህማ ማሳያ አንዱ ኮሮና ቫይረስ ነው::

ይህ በሽታ ከ ማህበረሰብ ውስጥ ወይንም ሀኪም ቤት ተኝተው ከሚታከሙ ሰዎች ላይ ሊገኝ ይችላል::  ህፃናት: ከ 65 አመት በላይ እና ሲጋራ የሚያጨሱ  እና የተለያዮ የበሽታ መከላከል አቅማቸው ዝቅ ያሉ ሰዎች ይጠቃሉ::

ምልክቶቹ?
 1. ሳል( ቢጫ ወይንም አረንጓዴ አክታ?
 2. ከፍተኛ ትኩሳት 
3. ውጋት (ሲተነፍሱ)

ህክምናው
ክትባት መቼ ነው የሚወሰደው?
ሙሉ ቪዲዮውን  በ ዮቲውብ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇👇👇

https://youtu.be/5ll5quJb9hI",2021-06-12 18:12:01+00:00,
Doctors Ethiopia,@DoctorsET,677," አባቴን በደም ካንሰር ነው ያጣሁት
ሆስፒታል ምንም ሊረዱን አልቻሉም

የደም ካንሰር ገዳይ ነው ወይ? ህክምናው ምንድን ነው?
👇👇👇👇👇👇👇 ሙሉ ቪዲዮውን በ ዮቲውብ
 👇👇
https://youtu.be/hrW7WaP57MA",2021-06-11 18:46:30+00:00,
Doctors Ethiopia,@DoctorsET,676,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን ዶክተርስ ኢትዮጵያ 

 አባቴን በ አጭር ግዜ ውስጥ በደም ካንሰር አጣሁት የደም ካንሰር መንስኤው ምንድን ነው?  

 አይነ ስውርነትን ማዳን ይቻላል ወይ ?

  እና ሌሎች ጥያቄዎችን ከ ጊዚያዊ ሱቱዲዮዋችን መልስ እንሰጣለን

ዶክተርስ ኢትዮጵያ ለ ሀሉም እድሜ ክልል የሚዘጋጅ   አዝናኝ እና ቁም ነገር አዘል  ሁሉም ሰው በቀላሉ እንዲረዳው  ተደርጎ የሚዘጋጅ የጤና ፕሮግራም ነው

በዚህ ፕሮግራም ላይ ጥያቄዎን 

1) በ ፅሁፋ 
2) 1 ደቂቃ በሚሆን ቪዲዮ መላክ ይችላሉ 


የ ዶክተርስ ኢትዮጵያ ስፖንሰሮች 

ዘመን ባንክ
በ ዘመን ባንክ ከውጪ ሀገር የሚላክሎትን ገንዘብ አሁኑኑ ይቀበሉ !  በሁሉም የዘመን ባንክ ቅርንጫፎቻችን ይቀበሉ ይቆጥቡ
ዘመን ባንክ


ለ ሀገር ሱቱዲዮ ( ለ ሠርግ ለልደት ፎቶ ለመነሳት በተጨማሪም ሙሉ ሱቱዲዮውን በ ፈለጉት የካሜራ ባለሙያ ለመጠቀም አሁኑኑ ይደውሉልን)  ለ ሀገር ሱቱዲዮ አዲስ አበባ ላይ ካሉ ሱቱዲዮውች በ ጥራት አንደኛ መሆናችን መተው ይመሰክራሉ 
በቅናሽ ዋጋ ሙሉ ሱቱዲዮ እናከራያለን 09 19 20 16 33 ለ ሀገር ሱቱዲዮ",2021-06-11 17:08:50+00:00,photos\@DoctorsET_676.jpg
Doctors Ethiopia,@DoctorsET,675,"የ ብዙ ኢትዮጵያዊያን ህመም የ ጨጓራ ህመም ነው

ምግብ ስበላ ያቃጥለኛል
ቡና መጠጣት አልችልም

በርበሬ የበዛበት ነገር ስመገብ ያመኛል

የጨጓራ ህመም ምንድን ነው? ምልክቶቹስ

እነዚህን 3 ምልክቶች ካዮ በፍጥነት ህክምና ያድርጉ

ሙሉ ቪደዮውን በ YouTube ይመልከቱ
👇👇👇👇👇👇👇  ይጫኑት
https://youtu.be/V4kIDwNBMZ0",2021-06-06 18:39:57+00:00,
Doctors Ethiopia,@DoctorsET,674,"ብዙ ግዜ የ ቫይታሚን እንክብሎችን እንገዛለን እነዚህ የ ቫይታሚን እንክብሎች ምን ያህል ነው ጥቅማቸው?

እነዚህ ታብሌቶች ማነው መውሰድ ያለበት?
ምግብን መተካት ይችላሉ ወይ

ሙሉ ቪዲዮውን በ ዮቲውብ አሁኑኑ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/LSceWNKbS3U",2021-06-05 18:30:01+00:00,
Doctors Ethiopia,@DoctorsET,673,"ከመጠን በላይ በሰውነት ላብ ተቸግረዋል?

የብብት ላብ ማላብ
እጅ ከመጠን በላይ ማላብ
ፊት ላይ ከመጠን በላይ ማላብ

ከ 25 አመት በላይ የሆነ ሰው በዚህ ችግር ከተጠቃ ህክምና አለው

YouTube
ሙሉ ቪዲዮውን ይመልከቱ
👇👇👇👇👇👇👇👇👇
https://youtu.be/x3svSYeTcng",2021-06-04 18:58:49+00:00,
Doctors Ethiopia,@DoctorsET,672,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን

ከመጠን በላይ የሰውነት ላብ ማላብ መንስኤው ምን ይሆን ? ህክምናው ምን ይሆን

የብዙ ሰው ችግር የሆነው የጨጓራ ህመም እና ቃር በ ደክተርስ ኢትዮጵያ እይታ

እና ሌሎች ፕሮግራሞችን ወደናንተ ይዘን ዛሬ ምሽት 3:30 ላይ እንገናኛለን

Sponsored By

Zemen Bank
Le Hager studio",2021-06-04 18:05:56+00:00,photos\@DoctorsET_672.jpg
Doctors Ethiopia,@DoctorsET,671,"የጥርስ መቦርቦር

ቀዝቃዛ ነገሮችን መውሰድ እና መጠዝጠዝ

ጥርስ ማፀዳት የጥርስ መስታወትን ይሰብራል ይባላል ይህ ምን ያህል እውነት ነው??

👇👇👇👇👇👇👇 አሁኑኑ ይመልከቱ

https://youtu.be/uBeMnRMx9vc",2021-05-28 19:09:09+00:00,
Doctors Ethiopia,@DoctorsET,670,"የ ፊት ፀጉር መመለጥ መንስኤው

ቀድሞ ሚያሳየው ምልክቶች// ፀጉር ንቅለ ተከላ ምን ያህል እውነት ነው?

ሴቶችም ላይ ይከሰታል

አሁኑኑ ይመልከቱ  
👇👇👇👇👇👇👇
https://youtu.be/O6BXBFJGits",2021-05-28 19:04:16+00:00,
Doctors Ethiopia,@DoctorsET,669,"የብልት መጠንን ይጨምራል ተብለው የሚሸጡ መድሃኒቶች

በ ሶሻል ሚዲያ የሚሸጡ መድሃኒቶች 
ስንፈተ ወሲብ እና መንስኤው ምን ያህል እውነት ነው?

በ YouTube ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/0D_PVBTzQf4",2021-05-28 18:59:37+00:00,
Doctors Ethiopia,@DoctorsET,668,"ዛሬ ምሽት 3:25 በ ፋና ቴሌቪዥን 

በብዛት ከሚደርሱን ጥያቄወች ውስጥ 

የወንድ ልጅ ፀጉር መሳሳት እና መመለጥ መንስኤዎች እንዲሁም ፀጉር ንቅለ ተከላ ምን ያህል የተሳካ ይሆናል


በተለያዮ ማህበራዊ ድህረገጾች ስንፈተ ወሲብ ይረዳል በማለት በ ኪኒን በሚቀባ መልኩ እየተሸጡ ያሉ መድሃኒቶች እንዲሁም የወንድ ልጅ ብልት መጠንን ያስድጋል እየተባሉ የሚሸጡ ነገሮች እውነት ይጠቅማሉ?

        ሌሎች ርዕሰ ጉዳዮችም ይነሳሉ
3:25 በ ፋና ቴሌቪዥን ይጠብቁን

#sponsored_By
zemen Bank
Le Hager studios",2021-05-28 17:03:49+00:00,photos\@DoctorsET_668.jpg
Doctors Ethiopia,@DoctorsET,667,"የደም አይነት እና አመጋገብ

ብዙም ግዜ የደም አይነትን አውቆ አመጋገብን ማስተካከል የተለመደ ነገር ባይሆንም ከደም አይነት አንፃር B እና AB የደም አይነት ላላቸው ሰዎች የተመጣጠነ ምግብን ቢመገቡ O የደም አይነት ደግሞ ስጋ ነገር እንዲመገቡ ይመከራል 

የደም አይነት ምን ያህል ከ አመጋገባችን ጋር ይያያዛል?
 መወፈር ፈልገን ካልቻልን መክሳት ፈልገን መክሳት ካልቻልን የደምጨአይነታችንን በማወቅ አመጋገባችንን እናስተካክል

ይህን ቪዲዮ ይመልከቱ አመጋገቦን እያስተካክሉ
👇👇👇 ሙሉ ቪዲዮ በ ዮቲውብ👇👇👇
https://youtu.be/4yUfBWDIVvE",2021-05-23 18:31:37+00:00,
Doctors Ethiopia,@DoctorsET,666,"ፊት እና ደረት ላይ የሚወጣ ቡግር

ብዙ ግዜ ፊት ደረት እና ጀርባ ላይ የሚወጣ ሲሆን
ከቆዳችን ስር ባለው ቅባት አመንጪ አካሎች ምክንያት ይመጣል።አንዳንድ ሰዎች ላይ ከመጠን በላይ በመውጣት በነዚህ ቦታዎች ላይ ቡግር ሊፈጠር ይችላል

 መከላከያ መንገዶች

የመጀመሪያው መንገድ የፊት ንፅህናን መጠበቅ ሲሆን በቀን ውስጥ ሁለት ግዜ ፊትን መታጠብ

ወዛማ እና ደረቅ ፊት ላላቸው ሁለቱም የራሳቸው ልዮነት አላቸው  ሙሉ ቪዲዮውን በ ዮቲውብ አሁን ይመልከቱ

በ ቡግር መጨነቅ ቀረ ሼር በማድረግ በቀላሉ ቡግር ማጥፋት ምንችልበትን መንገድ እንወቅ
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/YNNgxKGyiLk",2021-05-22 17:33:58+00:00,
Doctors Ethiopia,@DoctorsET,665,"መጥፎ የአፋ ጠረን አስቸግሮታል
መንስኤው እና መፍትሄው ?

በቀላሉ መፍትሄውን በ ዮቲውብ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/Z8GEbwwRylc",2021-05-21 18:49:31+00:00,
Doctors Ethiopia,@DoctorsET,664,"ዛሬ ምሽት 3:25 በ ፋና ቴሌቪዥን ልዮ ልዮ የ ዶክተርስ ኢትዮጵያ ፕሮግራሞች 

 የብዙ ሰው ጥያቄ የሆነው ፊት እና ደረት  ላይ የሚወጡ  ቡግር መንስኤዎች ምንድን ናቸው መፍትሔውስ ምንድነው

#መጥፎ የ አፍ ጠረን ተቸግረዋል? እንግዲያውስ ዛሬ ምሽት መልሱን ያገኛሉ የ አፍ ጠረንን እምናሶግድበት መንገዶችን ይወቁ


ሌሎች አዝናኝ እና ቁም ነገር አዘል ፕሮግራሞቻችንን ይመልከቱ

sponsor of Doctors Ethiopia 

Zemen Bank
Le Hager studio",2021-05-21 17:24:06+00:00,photos\@DoctorsET_664.jpg
Doctors Ethiopia,@DoctorsET,663,"የኮሮና ክትባት ወሰድን👇👇
https://youtu.be/vYRhvkbtt0Q",2021-05-16 18:33:39+00:00,
Doctors Ethiopia,@DoctorsET,662,"ሴቾች እና ዕድሜ
የሰው ልጅ ከአመት ወደ አመት ዕድሜ እየጨመረ ይሄዳል ይህ ታድያ ምን ያስፈራል??
ዕድሜ ፀጋ ነው

ግን በ አግባቡ ጤናችንን መጠበቅ አለብን

ዶ/ር ቃልኪዳን በ ጥቁር አንበሳ ሆስፒታል የውስጥ ደዌ ስፔሻሊስት ሃኪም ይህን ትመክራለች

አሁኑኑ ተጭነው በ ዮቲውብ ይመልከቱ 

ሼር ላይክ እንዲሁም ያሎትን ማንኛውንም አስተያየት ኮሜንት ላይ ያስቀምጡልን
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/Reiw_VwqJOo",2021-05-15 17:13:50+00:00,
Doctors Ethiopia,@DoctorsET,661,"ስትሮክ ወይንም ምት

መንስኤው እና መፍትሄው ምንድን ነው?

እንዴት ሊከሰት ይችላል??

መልሱን ከ ዶ/ር ዮሃንስ ጋር በ ዮቲውብ ይመልከቱ

👇👇👇👇👇👇👇👇👇👇
https://youtu.be/ajL18rTKo1U",2021-05-14 18:56:32+00:00,
Doctors Ethiopia,@DoctorsET,660,"ወንዶች ላይ ሊከሰት ይችላል 

አንድ የዘር ፍሬ ብቻ ቢከሰት መውለድ ይችላል ወይ?

የዘር(ስፐርም)ብዛት መቀነስ መንስኤው እና መፋትሄው??

ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ
https://youtu.be/TZojFJNygaQ",2021-05-14 18:54:06+00:00,
Doctors Ethiopia,@DoctorsET,659,"ስለስኳር በሽታ


ስኳር ብዛት በሽታ ማለት ምንድን ?

በቀላል አገላለጥ ስኳር ብዛት በሽታ ማለት ወደ ሰውነታችን የምናስገባው ምግብ (ጣፋጭነት ያላቸውን ጨምሮ )የተመዛዘነ ውስጣዊ ስምሪት (ውህደት) ሲዛባ የሚከሰት ሕመም ማለት ነው። ይኸውም ኢንሱሊን የተባለው ተፈጥሯዊ መድሃኒት ነክ ፈሳሽ(*ነጥረ ቅመም) በተመጣጠነ መጠንና ሁኔታ ባለመመንጨንቱ ወይም የመነጨው ትክክለኛ ሥራ ላይ ባለመዋሉ ምክንያት ስኳር በደም ውስጥ ሲጠራቀምና ሲጎዳ ማለት ነው::

የስኳር ብዛት በሽታ ያለባቸው ሰዎች ኢንሱሊን የተባለውን ንጥረ ቅመም ሰውነታቸው በአግባቡ ማምረት/ማመንጨት ወይም መጠቀም ባመቻሉ ነው፡፡ኢንሱሊን ማለት በሰውነታችን ውስጥ የሚገኝና ሰውነታችን እጅግ የሚፈልገው ዓይነተኛ የንጥረ ቅመም አይነት ኢንሱሊን የሚጠቅመን ከምግባችን የምናገኘውን ስኳርንና ሌሎች ምግቦችን ወደ ግሉኮዝ እንዲቀየር የምያስችል ቅመም ነው ፡፡

#share #Like #subscribe

ON YouTube 

ሙሉ ቪዲዮውን በ ዮቲውብ ይመሎከቱ

👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/fin4E8_dLdU",2021-05-05 17:21:31+00:00,
Doctors Ethiopia,@DoctorsET,658,,2021-05-02 12:03:56+00:00,photos\@DoctorsET_658.jpg
Doctors Ethiopia,@DoctorsET,657,"የወንድ ዘር (ቴስቴስትሮን) መጠንን አንዴት መጨመረ ይችላል?

ብዚ ግዜ ከሂኪም ትአዛዝ ወጪ ሲወሰድ ለስንፈተ ወሲብ ያጋልጣል

የዚህ ምልክቶቹ ወንዶች ላይ ፂም አለመብቀል ወይንም የፀጉር መመለጥ // አጥንት መሳሳት ድካም ውፍረት መጨመር እና ሌሎች ምልክቶችን ያሳያል!

ሙሉ ቪዲዮውን በ ዮቲውብ አሁን ይመልከቱ 👇👇👇👇👇👇
https://youtu.be/hs0KvnY8nvU",2021-05-01 18:46:01+00:00,
Doctors Ethiopia,@DoctorsET,656,"የ ዶክተርስ ኢትዮጵያ ስፖንሰር 

ዘመን ባንክ // zemen Bank

መልካም የ ፋሲካ በአል ይሁንላቹ",2021-04-30 19:02:54+00:00,photos\@DoctorsET_656.jpg
Doctors Ethiopia,@DoctorsET,655,"ዛሬ ምሽት በ ዶክተርስ ኢትዮጵያ ፋና ቴሌቪዥን 

    በ  ልዮ ልዮ ፕሮግራሞቻችን እንገናኝ

#በተፈጥሮ የ ወንድ ልጅ ቴስቴስትሮን መጠንን እንዴት መጨመር እንችላለን 

#ዶ/ር ዮሃንስ የ ጥቁር አንበሳ የ ነርቭ ስፔሻሊስት ሃኪም ስለ መርሳት ችግር ከመጀመሪያው ቅድመ ምልክቶች እና ከባድ ደረጃ መድረሱን ሚያሳዩ ምልክቶች?

         ምሽት 3:30 በ ፋና ቴሌቪዥን 
       የዶክተርስ ኢትዮጵያ ስፖንሰር 

#ዘመን ባንክ//Zemen Bank
#ለሀገር ሱቱዲዮ


መባ ኢንተርቴይመንት",2021-04-30 18:16:24+00:00,photos\@DoctorsET_655.jpg
Doctors Ethiopia,@DoctorsET,654,,2021-04-27 09:34:05+00:00,photos\@DoctorsET_654.jpg
Doctors Ethiopia,@DoctorsET,653,"ሼር በማድረግ ቤተሰባችን ውስጥ የ ስኳር እና ሌላ ተጓዳኝ ህመም ላለባቸው ሰዎች በ ፆም ወቅት እንዲሁም ፆም ሲፈታ ማድረግ ያለባቸውን ነገሮች ያጋሩ

ፆም በ ሚፈታበት ወቅት ልናደርጋቸው የሚገቡ ጥንቃቄዎች

ፆም ለ ጤና ያለው ጠቀሜታ

🛑ስኳር ህመምተኞች ሲፆሙ መጠንቀቅ ያለባቸው ነገሮች🛑

ሙሉ ቪዲዮውን በ ዮቲውብ ይመልከቱ
👇👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/p_9P04A0ASE",2021-04-25 10:13:01+00:00,
Doctors Ethiopia,@DoctorsET,652,"እንቅልፋ ማጣት
ቅዥት
ህልም

የነርቭ ችግር ይሆን???

🛑አሁኑኑ ይመልከቱ🛑

በ ዮቲውብ ይመልከቱ👇👇👇
👇👇👇
https://youtu.be/Q5sjD76dBI4",2021-04-23 18:47:46+00:00,
